GHGRP ID,Observation Date,Average Landfill Point Source Emission (kg/h),Average Landfill Point Source Emission Uncertainty (kg/h),Average Emission Rate over all overpasses (kg/h),Average Uncertainty Rate over all overpasses (kg/h),Average reported GHGRP emissions (METRIC TONS CO2e),Number of days landfill was flown,Number of days where point sources were detected ,Latitude of Plume Origin,Longitude of Plume Origin,Plume Candidate ID (UTC time of detection),Instantaneous Emission Rate (kg/h),Instantaneous Emission Rate Uncertainty (kg/h)
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.500754,-122.411403,ang20180927t192533-B,87.0,66.0
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.501937,-122.409132,ang20180927t192533-C,543.0,261.0
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t193322-A,223.0,104.0
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.5025891,-122.41033,ang20220514t200013-A,,
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.504692,-122.40881,ang20220514t195506-B,,
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.4989885,-122.41201,ang20220406t192150-A,,
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.499975,-122.4084,ang20220514t195506-A,,
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.499179,-122.41109,GAO20201112t184601p0000-A,1324.0,644.0
1007112,6/18/2017,1637.0,664.0,1193.0,537.0,152757.0,11.0,9.0,37.500184,-122.41177,GAO20201115t184615p0000-B,1814.0,1140.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170620t223221-A,3789.0,1055.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170618t184938-A,969.0,601.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170618t184938-B,912.0,279.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170618t184938-C,581.0,338.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50139,-122.4114,ang20170618t184938-D,404.0,136.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170618t184938-E,659.0,407.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170618t184938-F,1012.0,444.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170620t223221-B,1621.0,827.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50064,-122.41188,ang20170620t223221-C,1662.0,809.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170620t223221-D,455.0,98.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170620t223221-E,703.0,204.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170620t223221-F,418.0,90.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t204112-C,1093.0,486.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50221,-122.41101,ang20171006t215434-A,474.0,163.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20171006t215434-B,1160.0,480.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50288,-122.41189,ang20171006t215434-C,429.0,163.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50297,-122.41365,ang20171006t215434-D,490.0,167.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50113,-122.41389,ang20171006t215434-E,623.0,208.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20171006t215434-F,302.0,122.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.49872,-122.41238,ang20171006t215434-G,431.0,250.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t202937-A,151.0,64.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.500481,-122.412113,ang20180920t202937-B,109.0,69.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t202937-C,216.0,142.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t204112-A,188.0,80.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t204112-D,272.0,153.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t205250-A,133.0,54.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.500656,-122.412447,ang20180920t205250-B,122.0,45.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t205250-C,713.0,347.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t205250-D,407.0,267.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t191712-A,524.0,274.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.500195,-122.412071,ang20180927t191712-B,107.0,60.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.501451,-122.409377,ang20180927t191712-C,560.0,272.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.501918,-122.409181,ang20180927t192533-A,418.0,222.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.500754,-122.411403,ang20180927t192533-B,87.0,66.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.501937,-122.409132,ang20180927t192533-C,543.0,261.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t193322-A,223.0,104.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.5025891,-122.41033,ang20220514t200013-A,,
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.504692,-122.40881,ang20220514t195506-B,,
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.4989885,-122.41201,ang20220406t192150-A,,
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.499975,-122.4084,ang20220514t195506-A,,
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.499179,-122.41109,GAO20201112t184601p0000-A,1324.0,644.0
1007112,6/20/2017,2883.0,1027.0,1193.0,537.0,152757.0,11.0,9.0,37.500184,-122.41177,GAO20201115t184615p0000-B,1814.0,1140.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170620t223221-A,3789.0,1055.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170618t184938-A,969.0,601.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170618t184938-B,912.0,279.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170618t184938-C,581.0,338.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50139,-122.4114,ang20170618t184938-D,404.0,136.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170618t184938-E,659.0,407.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170618t184938-F,1012.0,444.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170620t223221-B,1621.0,827.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50064,-122.41188,ang20170620t223221-C,1662.0,809.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170620t223221-D,455.0,98.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170620t223221-E,703.0,204.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170620t223221-F,418.0,90.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t204112-C,1093.0,486.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50221,-122.41101,ang20171006t215434-A,474.0,163.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20171006t215434-B,1160.0,480.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50288,-122.41189,ang20171006t215434-C,429.0,163.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50297,-122.41365,ang20171006t215434-D,490.0,167.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50113,-122.41389,ang20171006t215434-E,623.0,208.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20171006t215434-F,302.0,122.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.49872,-122.41238,ang20171006t215434-G,431.0,250.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t202937-A,151.0,64.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.500481,-122.412113,ang20180920t202937-B,109.0,69.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t202937-C,216.0,142.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t204112-A,188.0,80.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t204112-D,272.0,153.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t205250-A,133.0,54.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.500656,-122.412447,ang20180920t205250-B,122.0,45.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t205250-C,713.0,347.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t205250-D,407.0,267.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t191712-A,524.0,274.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.500195,-122.412071,ang20180927t191712-B,107.0,60.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.501451,-122.409377,ang20180927t191712-C,560.0,272.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.501918,-122.409181,ang20180927t192533-A,418.0,222.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.500754,-122.411403,ang20180927t192533-B,87.0,66.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.501937,-122.409132,ang20180927t192533-C,543.0,261.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t193322-A,223.0,104.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.5025891,-122.41033,ang20220514t200013-A,,
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.504692,-122.40881,ang20220514t195506-B,,
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.4989885,-122.41201,ang20220406t192150-A,,
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.499975,-122.4084,ang20220514t195506-A,,
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.499179,-122.41109,GAO20201112t184601p0000-A,1324.0,644.0
1007112,10/6/2017,1618.0,659.0,1193.0,537.0,152757.0,11.0,9.0,37.500184,-122.41177,GAO20201115t184615p0000-B,1814.0,1140.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170620t223221-A,3789.0,1055.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170618t184938-A,969.0,601.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170618t184938-B,912.0,279.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170618t184938-C,581.0,338.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50139,-122.4114,ang20170618t184938-D,404.0,136.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170618t184938-E,659.0,407.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170618t184938-F,1012.0,444.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170620t223221-B,1621.0,827.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50064,-122.41188,ang20170620t223221-C,1662.0,809.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170620t223221-D,455.0,98.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170620t223221-E,703.0,204.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170620t223221-F,418.0,90.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t204112-C,1093.0,486.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50221,-122.41101,ang20171006t215434-A,474.0,163.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20171006t215434-B,1160.0,480.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50288,-122.41189,ang20171006t215434-C,429.0,163.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50297,-122.41365,ang20171006t215434-D,490.0,167.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50113,-122.41389,ang20171006t215434-E,623.0,208.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20171006t215434-F,302.0,122.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.49872,-122.41238,ang20171006t215434-G,431.0,250.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t202937-A,151.0,64.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.500481,-122.412113,ang20180920t202937-B,109.0,69.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t202937-C,216.0,142.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t204112-A,188.0,80.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t204112-D,272.0,153.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t205250-A,133.0,54.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.500656,-122.412447,ang20180920t205250-B,122.0,45.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t205250-C,713.0,347.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t205250-D,407.0,267.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t191712-A,524.0,274.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.500195,-122.412071,ang20180927t191712-B,107.0,60.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.501451,-122.409377,ang20180927t191712-C,560.0,272.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.501918,-122.409181,ang20180927t192533-A,418.0,222.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.500754,-122.411403,ang20180927t192533-B,87.0,66.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.501937,-122.409132,ang20180927t192533-C,543.0,261.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t193322-A,223.0,104.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.5025891,-122.41033,ang20220514t200013-A,,
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.504692,-122.40881,ang20220514t195506-B,,
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.4989885,-122.41201,ang20220406t192150-A,,
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.499975,-122.4084,ang20220514t195506-A,,
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.499179,-122.41109,GAO20201112t184601p0000-A,1324.0,644.0
1007112,9/20/2018,576.0,281.0,1193.0,537.0,152757.0,11.0,9.0,37.500184,-122.41177,GAO20201115t184615p0000-B,1814.0,1140.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170620t223221-A,3789.0,1055.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170618t184938-A,969.0,601.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170618t184938-B,912.0,279.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170618t184938-C,581.0,338.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50139,-122.4114,ang20170618t184938-D,404.0,136.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170618t184938-E,659.0,407.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170618t184938-F,1012.0,444.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170620t223221-B,1621.0,827.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50064,-122.41188,ang20170620t223221-C,1662.0,809.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170620t223221-D,455.0,98.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170620t223221-E,703.0,204.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170620t223221-F,418.0,90.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t204112-C,1093.0,486.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50221,-122.41101,ang20171006t215434-A,474.0,163.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20171006t215434-B,1160.0,480.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50288,-122.41189,ang20171006t215434-C,429.0,163.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50297,-122.41365,ang20171006t215434-D,490.0,167.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50113,-122.41389,ang20171006t215434-E,623.0,208.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20171006t215434-F,302.0,122.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.49872,-122.41238,ang20171006t215434-G,431.0,250.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t202937-A,151.0,64.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.500481,-122.412113,ang20180920t202937-B,109.0,69.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t202937-C,216.0,142.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t204112-A,188.0,80.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t204112-D,272.0,153.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.498386,-122.407651,ang20180920t205250-A,133.0,54.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.500656,-122.412447,ang20180920t205250-B,122.0,45.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t205250-C,713.0,347.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.50118,-122.40922,ang20180920t205250-D,407.0,267.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t191712-A,524.0,274.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.500195,-122.412071,ang20180927t191712-B,107.0,60.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.501451,-122.409377,ang20180927t191712-C,560.0,272.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.501918,-122.409181,ang20180927t192533-A,418.0,222.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.500754,-122.411403,ang20180927t192533-B,87.0,66.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.501937,-122.409132,ang20180927t192533-C,543.0,261.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180927t193322-A,223.0,104.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.5025891,-122.41033,ang20220514t200013-A,,
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.504692,-122.40881,ang20220514t195506-B,,
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.4989885,-122.41201,ang20220406t192150-A,,
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.499975,-122.4084,ang20220514t195506-A,,
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.499179,-122.41109,GAO20201112t184601p0000-A,1324.0,644.0
1007112,9/27/2018,352.0,180.0,1193.0,537.0,152757.0,11.0,9.0,37.500184,-122.41177,GAO20201115t184615p0000-B,1814.0,1140.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170620t223221-A,3789.0,1055.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170618t184938-A,969.0,601.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20170618t184938-B,912.0,279.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170618t184938-C,581.0,338.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50139,-122.4114,ang20170618t184938-D,404.0,136.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170618t184938-E,659.0,407.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170618t184938-F,1012.0,444.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.49966,-122.40931,ang20170620t223221-B,1621.0,827.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50064,-122.41188,ang20170620t223221-C,1662.0,809.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50365,-122.40859,ang20170620t223221-D,455.0,98.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50273,-122.40931,ang20170620t223221-E,703.0,204.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50338,-122.41046,ang20170620t223221-F,418.0,90.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.502709,-122.410825,ang20180920t204112-C,1093.0,486.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.50221,-122.41101,ang20171006t215434-A,474.0,163.0
1007112,11/12/2020,1324.0,644.0,1193.0,537.0,152757.0,11.0,9.0,37.49839,-122.40765,ang20171006t215434-B,1160.0,480.0
